id,OCCUPATION_42,Sex,Insee_code,is_student,ACTIVITY_TYPE,household,credential,age_2018,target
83258,"csp_5_4","Female","83016",FALSE,"AT.1.1","ft4.1","dip1-3",46,"J"
83259,"csp_5_2","Female","83016",FALSE,"AT.1.1","ft1.2","dip1-3",62,"J"
83260,"csp_7_5","Male","83016",FALSE,"AT.2.1","ft4.3","dip1-6",68,"P"
83261,"csp_5_2","Female","83016",FALSE,"AT.1.1","ft4.1","dip1-3",47,"J"
83268,"csp_8_5","Female","83016",TRUE,"AT.2.2","ft4.4","dip3",15,"J"
83269,"csp_5_4","Female","83016",FALSE,"AT.1.2","ft4.2","dip1-3",62,"J"
83272,"csp_2_2","Male","83017",FALSE,"AT.1.1","ft4.1","dip1-3",62,"J"
83273,"csp_4_8","Male","83017",FALSE,"AT.1.1","ft4.1","dip1-3",55,"J"
83277,"csp_2_1","Male","83017",FALSE,"AT.1.2","ft4.4","dip2",64,"J"
83279,"csp_3_7","Male","83018",FALSE,"AT.1.1","ft4.2","dip1-8",53,"J"
83284,"csp_3_8","Male","83018",FALSE,"AT.1.1","ft4.2","dip1-5",48,"J"
83287,"csp_3_4","Female","83018",FALSE,"AT.1.1","ft4.1","dip1-7",65,"J"
83289,"csp_3_8","Female","83019",FALSE,"AT.1.1","ft4.1","dip1-4",53,"J"
83290,"csp_7_7","Male","83019",FALSE,"AT.2.1","ft2.0","dip1",82,"J"
83292,"csp_8_5","Female","83019",TRUE,"AT.2.5","ft4.3","dip1-4",22,"J"
83293,"csp_8_5","Male","83019",TRUE,"AT.2.2","ft4.4","dip3",17,"J"
83297,"csp_8_5","Female","83019",FALSE,"AT.2.4","ft4.2","dip1-2",50,"J"
83299,"csp_7_5","Male","83019",FALSE,"AT.2.1","ft1.1","dip1-3",62,"J"
83302,"csp_7_7","Female","83021",FALSE,"AT.2.1","ft4.4","dip1-5",82,"J"
83303,"csp_4_3","Female","83021",FALSE,"AT.1.1","ft4.3","dip1-7",50,"P"
83304,"csp_3_3","Female","83021",FALSE,"AT.1.1","ft4.1","dip1-7",50,"J"
83306,"csp_6_4","Male","83021",FALSE,"AT.1.1","ft4.1","dip1-3",58,"J"
83307,"csp_7_2","Male","83021",FALSE,"AT.2.1","ft4.4","dip1-4",71,"J"
83311,"csp_7_7","Female","83023",FALSE,"AT.2.1","ft4.4","dip1-3",71,"P"
83312,"csp_7_8","Male","83023",FALSE,"AT.2.1","ft1.1","dip1-3",84,"J"
83313,"csp_7_7","Male","83023",FALSE,"AT.2.1","ft4.4","dip1-2",78,"P"
83315,"csp_5_6","Male","83023",FALSE,"AT.1.2","ft1.1","dip1-3",49,"P"
83316,"csp_6_4","Male","83023",FALSE,"AT.1.1","ft4.2","dip1-3",74,"P"
83317,"csp_7_7","Male","83023",FALSE,"AT.2.1","ft4.4","dip1-4",67,"J"
83322,"csp_7_1","Male","83023",FALSE,"AT.2.1","ft4.4","dip3",82,"P"
83323,"csp_7_4","Male","83023",FALSE,"AT.2.1","ft4.4","dip1-8",93,"J"
83324,"csp_7_4","Male","83023",FALSE,"AT.2.1","ft4.4","dip1-8",71,"J"
83325,"csp_2_2","Female","83023",FALSE,"AT.1.1","ft4.3","dip3",45,"P"
83335,"csp_7_8","Female","83023",FALSE,"AT.2.1","ft4.4","dip1-4",80,"P"
83336,"csp_5_2","Female","83023",FALSE,"AT.1.1","ft4.1","dip1-4",58,"P"
83339,"csp_6_7","Male","83023",FALSE,"AT.1.2","ft1.1","dip2",40,"J"
83340,"csp_5_2","Female","83023",FALSE,"AT.1.1","ft4.1","dip1-3",34,"P"
83341,"csp_2_1","Male","83025",FALSE,"AT.1.2","ft2.0","dip1-3",58,"J"
83344,"csp_8_5","Female","83025",FALSE,"AT.2.5","ft4.4","dip1-1",63,"J"
83345,"csp_7_7","Female","83026",FALSE,"AT.2.1","ft4.4","dip1-3",71,"P"
83349,"csp_6_3","Male","83027",FALSE,"AT.1.1","ft4.1","dip1",29,"J"
83350,"csp_5_6","Female","83027",FALSE,"AT.1.1","ft1.2","dip1-3",39,"J"
83351,"csp_6_7","Female","83027",FALSE,"AT.1.2","ft3.2","dip1-3",44,"J"
83353,"csp_5_6","Male","83027",FALSE,"AT.1.1","ft4.1","dip1-6",52,"J"
83355,"csp_8_5","Female","83027",FALSE,"AT.2.5","ft4.4","dip1-8",32,"J"
83357,"csp_8_4","Female","83028",TRUE,"AT.2.2","ft4.1","dip1-2",18,"J"
83362,"csp_7_2","Female","83029",FALSE,"AT.2.1","ft1.2","dip1-1",91,"J"
83364,"csp_3_4","Female","83029",FALSE,"AT.1.1","ft4.1","dip1-8",46,"J"
83366,"csp_8_5","Female","83030",FALSE,"AT.2.4","ft4.2","dip1-4",31,"J"
83368,"csp_3_7","Male","83030",FALSE,"AT.1.1","ft1.1","dip1-7",41,"J"
83369,"csp_7_7","Female","83031",FALSE,"AT.2.1","ft4.4","dip1-2",75,"J"
83370,"csp_7_5","Male","83031",FALSE,"AT.2.1","ft4.4","dip1-6",67,"J"
83371,"csp_7_5","Female","83031",TRUE,"AT.2.1","ft4.4","dip1-7",78,"J"
83372,"csp_7_7","Female","83031",FALSE,"AT.2.1","ft1.2","dip1-6",79,"J"
83376,"csp_4_7","Male","83032",FALSE,"AT.1.1","ft4.2","dip1-4",59,"P"
83378,"csp_7_7","Female","83032",FALSE,"AT.2.1","ft1.2","dip1",63,"J"
83379,"csp_5_6","Female","83032",FALSE,"AT.1.2","ft4.2","dip1-9",32,"P"
83381,"csp_5_2","Female","83033",FALSE,"AT.1.1","ft3.2","dip1-6",57,"P"
83382,"csp_4_6","Female","83033",FALSE,"AT.1.1","ft1.2","dip1-8",41,"J"
83386,"csp_5_3","Male","83034",FALSE,"AT.1.1","ft4.2","dip1-6",28,"J"
83388,"csp_7_7","Female","83034",FALSE,"AT.2.1","ft4.4","dip1-1",67,"P"
83394,"csp_6_3","Male","83034",FALSE,"AT.1.2","ft4.2","dip1-3",32,"J"
83396,"csp_8_5","Female","83034",FALSE,"AT.2.4","ft4.2","dip1-4",52,"J"
83397,"csp_5_2","Male","83034",FALSE,"AT.1.1","ft4.1","dip1-3",53,"J"
83398,"csp_8_5","Female","83034",FALSE,"AT.2.4","ft2.0","dip1-2",21,"J"
83399,"csp_7_8","Male","83034",FALSE,"AT.2.1","ft4.3","dip1-3",65,"P"
83402,"csp_7_8","Male","83035",FALSE,"AT.2.1","ft1.1","dip3",86,"J"
83403,"csp_7_8","Male","83035",FALSE,"AT.2.1","ft1.1","dip1-3",70,"J"
83404,"csp_7_7","Male","83035",FALSE,"AT.2.1","ft4.4","dip1-3",83,"J"
83405,"csp_8_4","Female","83036",TRUE,"AT.2.2","ft4.1","dip1-2",16,"J"
83406,"csp_8_6","Male","83036",FALSE,"AT.2.5","ft1.1","dip2",66,"P"
83407,"csp_6_8","Male","83036",FALSE,"AT.1.1","ft1.1","dip1-5",24,"J"
83408,"csp_7_4","Male","83036",FALSE,"AT.2.1","ft4.4","dip1-2",77,"J"
83409,"csp_7_7","Female","83036",FALSE,"AT.2.1","ft4.4","dip1-3",81,"P"
83410,"csp_7_7","Female","83036",FALSE,"AT.2.1","ft1.2","dip1-2",83,"J"
83411,"csp_8_5","Male","83036",FALSE,"AT.2.5","ft1.1","dip2",42,"J"
83412,"csp_8_5","Male","83036",TRUE,"AT.2.2","ft4.2","dip3",16,"J"
83414,"csp_8_5","Male","83036",FALSE,"AT.2.5","ft4.3","dip3",58,"J"
83416,"csp_8_5","Female","83036",FALSE,"AT.2.5","ft4.2","dip2",36,"J"
83418,"csp_8_6","Male","83037",FALSE,"AT.2.5","ft4.4","dip1-3",67,"J"
83421,"csp_2_2","Male","83041",FALSE,"AT.1.1","ft4.2","dip3",50,"J"
83422,"csp_6_3","Male","83042",TRUE,"AT.1.1","ft3.2","dip3",17,"J"
83424,"csp_7_1","Male","83042",FALSE,"AT.2.1","ft4.4","dip1-3",83,"J"
83425,"csp_8_6","Female","83042",FALSE,"AT.2.4","ft4.4","dip1",70,"P"
83426,"csp_7_2","Female","83042",FALSE,"AT.2.1","ft1.2","dip1-6",66,"P"
83429,"csp_3_7","Female","83042",FALSE,"AT.1.1","ft4.1","dip1-6",46,"J"
83431,"csp_7_8","Male","83042",FALSE,"AT.2.1","ft4.4","dip2",77,"J"
83432,"csp_8_4","Female","83042",TRUE,"AT.2.2","ft3.1","dip1-4",20,"J"
83435,"csp_8_6","Female","83042",FALSE,"AT.2.4","ft4.4","dip1-5",66,"J"
83437,"csp_6_4","Male","83042",FALSE,"AT.1.1","ft4.2","dip1-3",55,"P"
83438,"csp_8_5","Male","83043",TRUE,"AT.2.2","ft4.1","dip3",16,"J"
83439,"csp_7_7","Male","83043",FALSE,"AT.2.1","ft4.4","dip1-3",68,"J"
83442,"csp_5_2","Male","83045",FALSE,"AT.1.1","ft4.1","dip1-3",52,"J"
83444,"csp_7_7","Female","83046",FALSE,"AT.2.1","ft1.2","dip3",85,"P"
83447,"csp_5_6","Female","83047",FALSE,"AT.1.1","ft3.2","dip1-3",28,"J"
83448,"csp_3_5","Male","83047",FALSE,"AT.1.1","ft3.1","dip1-2",66,"J"
83450,"csp_8_4","Female","83047",TRUE,"AT.2.2","ft2.0","dip1-6",23,"J"
83452,"csp_8_4","Male","83047",TRUE,"AT.2.2","ft4.4","dip3",15,"J"
83455,"csp_2_1","Male","83047",FALSE,"AT.1.1","ft4.1","dip1-6",35,"J"
83457,"csp_5_5","Female","83047",FALSE,"AT.1.1","ft3.2","dip1-6",49,"P"
83458,"csp_7_5","Male","83047",FALSE,"AT.2.1","ft4.3","dip1-6",64,"P"
83459,"csp_5_6","Female","83047",FALSE,"AT.1.1","ft4.1","dip1-3",46,"P"
83460,"csp_6_3","Male","83047",FALSE,"AT.1.1","ft2.0","dip1-5",25,"J"
83461,"csp_8_4","Male","83047",TRUE,"AT.2.2","ft4.1","dip1-2",16,"J"
83463,"csp_8_5","Male","83047",TRUE,"AT.2.2","ft4.1","dip3",16,"J"
83464,"csp_8_5","Male","83047",TRUE,"AT.2.2","ft3.2","dip3",16,"J"
83465,"csp_7_4","Male","83047",FALSE,"AT.2.1","ft1.1","dip1-4",94,"J"
83469,"csp_4_7","Male","83047",FALSE,"AT.1.1","ft4.1","dip1-3",31,"J"
83470,"csp_3_3","Female","83047",FALSE,"AT.1.1","ft4.1","dip1-8",46,"J"
83471,"csp_6_3","Male","83047",FALSE,"AT.1.1","ft4.2","dip1-3",26,"J"
83477,"csp_8_5","Female","83049",FALSE,"AT.2.5","ft3.2","dip1-4",25,"J"
83478,"csp_7_2","Female","83049",FALSE,"AT.2.1","ft4.4","dip1-4",87,"P"
83479,"csp_6_3","Male","83049",FALSE,"AT.1.2","ft4.4","dip1-3",34,"J"
83481,"csp_5_2","Female","83049",FALSE,"AT.1.1","ft3.2","dip1-4",38,"J"
83482,"csp_7_7","Female","83049",FALSE,"AT.2.1","ft4.4","dip1-3",79,"P"
83485,"csp_5_2","Female","83049",FALSE,"AT.1.1","ft4.3","dip1-7",58,"P"
83486,"csp_3_8","Female","83049",FALSE,"AT.1.1","ft4.1","dip1-8",38,"J"
83487,"csp_7_7","Female","83049",FALSE,"AT.2.1","ft1.2","dip1-1",86,"P"
83488,"csp_6_3","Female","83049",FALSE,"AT.1.1","ft4.1","dip1-5",44,"J"
83489,"csp_7_8","Male","83049",FALSE,"AT.2.1","ft4.4","dip2",89,"J"
83490,"csp_5_4","Female","83049",FALSE,"AT.1.1","ft4.1","dip1-5",46,"J"
83491,"csp_4_7","Male","83049",FALSE,"AT.1.1","ft4.2","dip1-3",51,"P"
83493,"csp_4_6","Male","83049",FALSE,"AT.1.1","ft4.1","dip1-2",56,"P"
83494,"csp_7_8","Female","83049",FALSE,"AT.2.1","ft1.2","dip1-3",88,"P"
83495,"csp_4_3","Female","83049",FALSE,"AT.1.1","ft3.2","dip1-8",26,"J"
83496,"csp_7_4","Male","83050",FALSE,"AT.2.1","ft4.4","dip1-8",77,"P"
83497,"csp_7_7","Male","83050",FALSE,"AT.2.1","ft4.4","dip1-3",81,"J"
83500,"csp_6_3","Male","83050",FALSE,"AT.1.1","ft4.1","dip1-5",43,"J"
83501,"csp_7_8","Male","83050",FALSE,"AT.2.1","ft4.4","dip1-8",74,"J"
83502,"csp_4_7","Male","83050",FALSE,"AT.1.1","ft3.2","dip1-3",42,"P"
83503,"csp_5_2","Female","83050",FALSE,"AT.1.2","ft4.1","dip1-4",28,"J"
83505,"csp_5_2","Female","83050",FALSE,"AT.1.1","ft4.1","dip1-3",56,"P"
83506,"csp_7_4","Male","83050",FALSE,"AT.2.1","ft4.4","dip1-4",83,"J"
83509,"csp_5_6","Female","83050",FALSE,"AT.1.1","ft1.2","dip1-2",56,"P"
83512,"csp_7_2","Male","83050",FALSE,"AT.2.1","ft4.4","dip1-7",68,"P"
83513,"csp_7_5","Male","83050",FALSE,"AT.2.1","ft1.1","dip1-3",85,"J"
83514,"csp_2_1","Male","83050",FALSE,"AT.1.1","ft4.1","dip1-6",41,"P"
83516,"csp_5_3","Male","83050",FALSE,"AT.1.1","ft1.1","dip1-2",32,"P"
83517,"csp_7_5","Male","83050",FALSE,"AT.2.1","ft4.4","dip1-6",68,"P"
83519,"csp_7_1","Male","83050",FALSE,"AT.2.1","ft1.1","dip1-3",77,"P"
83520,"csp_5_6","Female","83050",FALSE,"AT.1.1","ft4.1","dip1-3",58,"P"
83521,"csp_4_6","Male","83050",FALSE,"AT.1.1","ft4.1","dip1-3",53,"J"
83523,"csp_5_6","Female","83050",FALSE,"AT.1.1","ft4.1","dip1-6",53,"J"
83526,"csp_8_5","Female","83050",FALSE,"AT.2.5","ft3.2","dip1-8",63,"J"
83528,"csp_4_3","Female","83050",FALSE,"AT.1.1","ft4.1","dip1-3",40,"J"
83529,"csp_2_2","Male","83050",FALSE,"AT.1.1","ft4.1","dip1-4",61,"J"
83532,"csp_7_5","Female","83050",FALSE,"AT.2.1","ft1.2","dip1-1",88,"P"
83535,"csp_7_5","Female","83050",FALSE,"AT.2.1","ft1.2","dip1-3",71,"P"
83536,"csp_6_4","Male","83050",FALSE,"AT.1.1","ft3.2","dip1-2",27,"J"
83537,"csp_7_7","Male","83050",FALSE,"AT.2.1","ft4.4","dip1-4",79,"J"
83538,"csp_6_7","Female","83050",FALSE,"AT.1.1","ft1.2","dip1-3",62,"P"
83539,"csp_8_5","Female","83050",FALSE,"AT.2.4","ft4.2","dip1-5",36,"P"
83544,"csp_8_6","Female","83050",FALSE,"AT.2.5","ft4.4","dip1-4",62,"J"
83545,"csp_4_3","Male","83050",FALSE,"AT.1.2","ft1.1","dip1-3",43,"P"
83546,"csp_7_7","Female","83050",FALSE,"AT.2.1","ft4.4","dip1-4",62,"P"
83551,"csp_7_5","Female","83050",FALSE,"AT.2.1","ft1.2","dip1-5",79,"J"
83552,"csp_7_8","Male","83050",FALSE,"AT.2.1","ft4.4","dip3",69,"P"
83553,"csp_7_8","Female","83050",FALSE,"AT.2.1","ft1.2","dip1-1",86,"P"
83554,"csp_5_3","Male","83050",FALSE,"AT.1.1","ft4.1","dip1-6",29,"J"
83556,"csp_7_5","Male","83050",FALSE,"AT.2.1","ft1.1","dip1-1",92,"P"
83557,"csp_7_7","Female","83050",FALSE,"AT.2.1","ft4.4","dip1-7",64,"P"
83558,"csp_8_5","Female","83050",FALSE,"AT.2.5","ft4.2","dip1-2",35,"J"
83559,"csp_4_5","Female","83050",FALSE,"AT.1.1","ft1.2","dip1-3",57,"P"
83560,"csp_7_7","Female","83050",FALSE,"AT.2.1","ft4.4","dip1-1",90,"P"
83571,"csp_2_2","Male","83054",FALSE,"AT.1.1","ft4.1","dip1-8",43,"J"
83572,"csp_5_3","Male","83054",TRUE,"AT.1.1","ft4.4","dip1-4",25,"J"
83576,"csp_5_4","Female","83054",FALSE,"AT.1.1","ft4.1","dip1-5",60,"P"
83578,"csp_8_5","Female","83054",FALSE,"AT.2.5","ft1.2","dip3",36,"J"
83580,"csp_7_2","Male","83054",FALSE,"AT.2.1","ft1.1","dip1-1",81,"P"
83581,"csp_8_1","Male","83054",FALSE,"AT.1.2","ft3.2","dip1-3",23,"J"
83582,"csp_7_5","Female","83054",FALSE,"AT.2.1","ft4.4","dip1-4",83,"J"
83584,"csp_7_7","Female","83054",FALSE,"AT.2.1","ft4.4","dip1-3",76,"P"
83587,"csp_3_4","Male","83055",FALSE,"AT.1.1","ft4.2","dip1-6",59,"J"
83589,"csp_5_2","Female","83055",FALSE,"AT.1.1","ft3.2","dip1-3",43,"J"
83591,"csp_4_3","Male","83055",FALSE,"AT.1.1","ft4.1","dip1-4",51,"P"
83593,"csp_7_4","Male","83056",FALSE,"AT.2.1","ft1.1","dip1-1",75,"P"
83595,"csp_6_8","Male","83057",TRUE,"AT.1.1","ft4.2","dip1-3",20,"J"
83600,"csp_6_3","Male","83058",FALSE,"AT.1.1","ft4.1","dip1-3",35,"J"
83601,"csp_7_7","Male","83058",FALSE,"AT.2.1","ft4.3","dip1-8",59,"P"
83602,"csp_7_2","Female","83058",FALSE,"AT.2.1","ft4.4","dip1-7",73,"J"
83603,"csp_7_7","Female","83058",FALSE,"AT.2.1","ft4.4","dip1-4",66,"J"
83604,"csp_7_5","Female","83058",FALSE,"AT.2.1","ft4.2","dip1-8",65,"P"
83605,"csp_8_5","Male","83058",TRUE,"AT.2.2","ft3.2","dip3",15,"J"
83606,"csp_5_3","Male","83058",FALSE,"AT.1.1","ft3.1","dip1-4",52,"P"
83607,"csp_5_4","Male","83059",FALSE,"AT.1.1","ft1.1","dip1-6",66,"P"
83608,"csp_4_3","Male","83059",FALSE,"AT.1.1","ft4.1","dip1-8",62,"P"
83609,"csp_8_5","Female","83059",FALSE,"AT.2.5","ft1.2","dip3",56,"J"
83610,"csp_7_7","Female","83059",FALSE,"AT.2.1","ft4.4","dip1-2",64,"P"
83611,"csp_8_5","Female","83061",FALSE,"AT.2.4","ft4.2","dip1-7",52,"J"
83613,"csp_5_2","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-3",44,"J"
83615,"csp_6_4","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-3",60,"J"
83616,"csp_8_5","Female","83061",FALSE,"AT.2.5","ft4.1","dip1",51,"J"
83617,"csp_5_4","Female","83061",FALSE,"AT.1.1","ft1.2","dip1-1",59,"P"
83619,"csp_8_5","Male","83061",FALSE,"AT.2.5","ft4.4","dip1-4",63,"J"
83624,"csp_6_7","Male","83061",FALSE,"AT.1.1","ft1.1","dip1-4",38,"J"
83625,"csp_2_2","Female","83061",FALSE,"AT.1.1","ft1.2","dip1-7",57,"J"
83626,"csp_5_4","Female","83061",FALSE,"AT.1.1","ft4.1","dip1-8",32,"J"
83627,"csp_5_2","Female","83061",FALSE,"AT.1.1","ft4.1","dip1-4",41,"J"
83628,"csp_2_1","Male","83061",FALSE,"AT.1.1","ft4.2","dip1-8",50,"P"
83629,"csp_7_8","Male","83061",FALSE,"AT.2.1","ft4.4","dip1-1",61,"P"
83630,"csp_7_7","Female","83061",FALSE,"AT.2.1","ft4.4","dip1-1",81,"P"
83631,"csp_7_8","Male","83061",FALSE,"AT.2.1","ft4.4","dip1-3",73,"P"
83633,"csp_4_6","Female","83061",FALSE,"AT.1.2","ft1.2","dip1-7",38,"J"
83636,"csp_7_1","Female","83061",FALSE,"AT.2.1","ft4.4","dip1-1",79,"P"
83637,"csp_5_6","Female","83061",FALSE,"AT.1.2","ft4.2","dip1-3",33,"J"
83638,"csp_7_8","Male","83061",FALSE,"AT.2.1","ft4.4","dip1-3",68,"P"
83639,"csp_7_2","Male","83061",FALSE,"AT.2.1","ft4.3","dip1-3",68,"P"
83641,"csp_5_5","Female","83061",FALSE,"AT.1.2","ft4.2","dip1-5",43,"J"
83642,"csp_6_7","Female","83061",FALSE,"AT.1.2","ft4.2","dip1-7",34,"J"
83645,"csp_8_6","Female","83061",FALSE,"AT.2.4","ft4.4","dip1-5",67,"P"
83647,"csp_5_4","Female","83061",FALSE,"AT.1.1","ft4.1","dip1-6",37,"J"
83648,"csp_7_4","Male","83061",FALSE,"AT.2.1","ft1.1","dip1-3",92,"J"
83651,"csp_2_3","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-8",42,"J"
83653,"csp_7_7","Male","83061",FALSE,"AT.2.1","ft1.1","dip1-1",83,"P"
83654,"csp_2_2","Female","83061",FALSE,"AT.1.1","ft1.2","dip1-3",55,"J"
83659,"csp_2_2","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-6",38,"P"
83660,"csp_5_6","Female","83061",FALSE,"AT.1.2","ft4.1","dip1-4",22,"J"
83661,"csp_4_7","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-3",56,"P"
83663,"csp_1_1","Female","83061",FALSE,"AT.1.1","ft3.2","dip1-3",60,"J"
83664,"csp_7_2","Male","83061",FALSE,"AT.2.1","ft1.1","dip1-1",91,"P"
83665,"csp_5_4","Female","83061",FALSE,"AT.1.1","ft4.1","dip1-3",55,"J"
83666,"csp_7_7","Female","83061",FALSE,"AT.2.1","ft1.2","dip1-4",80,"J"
83667,"csp_7_8","Male","83061",FALSE,"AT.2.1","ft1.1","dip2",80,"P"
83669,"csp_8_4","Female","83061",TRUE,"AT.2.2","ft4.1","dip1-2",19,"J"
83670,"csp_8_5","Female","83061",FALSE,"AT.2.5","ft1.2","dip1-4",58,"J"
83671,"csp_8_4","Male","83061",TRUE,"AT.2.2","ft4.2","dip1-2",16,"J"
83672,"csp_7_7","Female","83061",FALSE,"AT.2.1","ft4.4","dip1-3",69,"P"
83673,"csp_4_5","Female","83061",FALSE,"AT.1.1","ft1.2","dip1-4",64,"J"
83677,"csp_7_4","Male","83061",FALSE,"AT.2.1","ft4.4","dip1-8",73,"P"
83680,"csp_4_3","Female","83061",FALSE,"AT.1.1","ft4.1","dip1-6",31,"J"
83683,"csp_6_8","Male","83061",FALSE,"AT.1.1","ft4.1","dip2",24,"J"
83688,"csp_4_6","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-3",55,"P"
83690,"csp_8_5","Female","83061",FALSE,"AT.2.5","ft4.2","dip1-3",58,"J"
83693,"csp_5_6","Female","83061",FALSE,"AT.1.2","ft4.4","dip3",50,"J"
83694,"csp_7_7","Female","83061",FALSE,"AT.2.1","ft4.4","dip2",76,"J"
83696,"csp_5_3","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-3",57,"P"
83698,"csp_3_1","Male","83061",FALSE,"AT.1.1","ft4.1","dip1-9",65,"P"
83700,"csp_6_7","Male","83061",FALSE,"AT.1.1","ft4.2","dip3",54,"P"
83703,"csp_6_3","Male","83062",FALSE,"AT.1.1","ft4.1","dip1-3",29,"P"
83705,"csp_7_7","Female","83062",FALSE,"AT.2.1","ft4.4","dip1-3",79,"P"
83706,"csp_5_2","Female","83062",FALSE,"AT.1.1","ft3.2","dip1-5",48,"J"
83708,"csp_8_6","Female","83062",FALSE,"AT.2.5","ft4.4","dip1",73,"J"
83709,"csp_5_4","Male","83062",FALSE,"AT.1.1","ft1.1","dip1-5",24,"P"
83713,"csp_8_5","Female","83062",FALSE,"AT.2.5","ft4.2","dip1-7",60,"J"
83715,"csp_7_5","Female","83062",FALSE,"AT.2.1","ft1.2","dip1-2",85,"J"
83716,"csp_8_4","Male","83062",TRUE,"AT.2.2","ft3.2","dip1-4",23,"J"
83717,"csp_7_7","Female","83062",FALSE,"AT.2.1","ft1.2","dip1-3",61,"J"
83718,"csp_5_5","Male","83062",FALSE,"AT.1.1","ft1.1","dip1-6",46,"P"
83719,"csp_5_5","Female","83062",FALSE,"AT.1.2","ft1.2","dip1-3",32,"J"
83720,"csp_5_2","Female","83062",FALSE,"AT.1.2","ft4.2","dip2",41,"J"
83722,"csp_7_4","Male","83062",FALSE,"AT.2.1","ft1.1","dip1-8",75,"P"
83724,"csp_5_5","Male","83062",FALSE,"AT.1.1","ft4.2","dip1-6",24,"J"
83728,"csp_6_8","Female","83062",FALSE,"AT.1.1","ft4.1","dip1-3",33,"J"
83729,"csp_4_2","Male","83062",FALSE,"AT.1.1","ft4.1","dip1-8",58,"P"
83730,"csp_7_5","Female","83062",FALSE,"AT.2.1","ft4.4","dip1-1",66,"P"
83732,"csp_7_5","Male","83062",FALSE,"AT.2.1","ft4.4","dip1-1",73,"J"
83734,"csp_4_3","Female","83062",FALSE,"AT.1.1","ft4.3","dip1-4",61,"P"
83735,"csp_5_6","Female","83062",FALSE,"AT.1.1","ft3.2","dip1-3",46,"J"
83744,"csp_5_4","Female","83064",FALSE,"AT.1.2","ft2.0","dip1-5",58,"J"
83746,"csp_7_8","Male","83064",FALSE,"AT.2.1","ft4.4","dip1-2",69,"J"
83753,"csp_8_4","Female","83064",TRUE,"AT.2.2","ft1.2","dip1-4",22,"J"
83756,"csp_7_2","Male","83064",FALSE,"AT.2.1","ft4.3","dip1-1",61,"J"
83757,"csp_6_2","Male","83065",FALSE,"AT.1.1","ft1.1","dip1-3",55,"J"
83761,"csp_8_4","Female","83066",TRUE,"AT.2.2","ft4.1","dip1-7",28,"J"
83762,"csp_4_6","Female","83066",FALSE,"AT.1.1","ft4.1","dip1-4",39,"J"
83764,"csp_5_2","Male","83066",FALSE,"AT.1.1","ft2.0","dip3",29,"J"
83765,"csp_6_8","Male","83066",FALSE,"AT.1.1","ft4.1","dip1-3",50,"J"
83767,"csp_3_4","Male","83066",FALSE,"AT.1.1","ft4.2","dip1-9",64,"J"
83770,"csp_3_8","Male","83067",FALSE,"AT.1.1","ft4.1","dip1-8",41,"J"
83772,"csp_4_6","Female","83067",FALSE,"AT.1.1","ft4.1","dip1-7",62,"J"
83773,"csp_3_1","Male","83067",FALSE,"AT.1.1","ft1.1","dip1-9",31,"J"
83774,"csp_8_4","Female","83068",TRUE,"AT.2.2","ft3.2","dip1-2",18,"J"
83776,"csp_7_7","Female","83068",FALSE,"AT.2.1","ft4.4","dip1-3",72,"P"
83778,"csp_7_7","Female","83068",FALSE,"AT.2.1","ft4.4","dip1-1",66,"P"
83779,"csp_8_5","Female","83068",FALSE,"AT.2.4","ft4.4","dip1",52,"J"
83782,"csp_7_7","Female","83069",FALSE,"AT.2.1","ft1.2","dip1-1",79,"P"
83783,"csp_7_2","Female","83069",FALSE,"AT.2.1","ft1.2","dip1-1",79,"P"
83785,"csp_3_1","Male","83069",FALSE,"AT.1.1","ft4.1","dip1-8",50,"J"
83786,"csp_8_5","Female","83069",FALSE,"AT.2.4","ft4.2","dip1-3",47,"J"
83798,"csp_8_4","Male","83069",TRUE,"AT.2.2","ft4.1","dip1-4",21,"J"
83799,"csp_8_5","Male","83069",TRUE,"AT.2.2","ft3.2","dip3",17,"J"
83801,"csp_8_4","Male","83069",TRUE,"AT.2.2","ft1.1","dip1-6",24,"J"
83802,"csp_8_5","Female","83069",FALSE,"AT.2.5","ft4.2","dip1-2",48,"J"
83804,"csp_7_5","Female","83069",FALSE,"AT.2.1","ft4.4","dip1-4",69,"P"
83807,"csp_8_5","Female","83069",TRUE,"AT.2.2","ft4.1","dip3",15,"J"
83810,"csp_8_5","Female","83069",FALSE,"AT.2.4","ft4.2","dip1-6",54,"J"
83811,"csp_5_6","Female","83069",FALSE,"AT.1.1","ft4.1","dip1-4",26,"J"
83812,"csp_6_3","Male","83069",FALSE,"AT.1.2","ft4.3","dip1-3",46,"J"
83813,"csp_5_4","Female","83069",FALSE,"AT.1.2","ft1.2","dip1-6",58,"J"
83814,"csp_7_7","Female","83069",FALSE,"AT.2.1","ft4.4","dip1-1",65,"P"
83815,"csp_2_1","Male","83069",FALSE,"AT.1.1","ft4.1","dip1-4",45,"J"
83816,"csp_5_6","Female","83069",FALSE,"AT.1.1","ft1.2","dip1-3",61,"P"
