id,ECO_SECT,Before_dep,job_dep,Job_desc,type_of_contract,Labor_force_status,WORK_CONDITION,employer_type,Working_hours,EMPLOYEE_COUNT
70104,"GZ","75","75","554b","CDI","O","P","ct_9",1328,"tr_1"
70106,"QB","13","13","526a","CDI","O","P","ct_8",1020,"tr_3"
70110,"OZ",NA,NA,"461e","CDI","O","C","ct_1",1820,"tr_3"
70119,"LZ","06","06","542a","CDI","O","C","ct_9",1942,"tr_1"
70120,"FZ","91","92","472c","CDI","O","C","ct_9",1758,"tr_4"
70131,"NZ","94","92","461f","CDI","O","C","ct_9",1982,"tr_0"
70153,"FZ","45","45","621c","CDI","O","C","ct_9",1551,"tr_1"
70177,"NZ","81","81","671c","TTP","O","C","ct_9",632,"tr_1"
70179,"MA","28","28","542a","CDI","O","C","ct_9",1319,"tr_3"
70180,"HZ","87","87","451a","CDI","O","C","ct_9",1810,"tr_6"
70188,"CL","38","69","383a","CDI","O","C","ct_9",1817,"tr_6"
70189,"IZ","30","30","488a","CDI","O","C","ct_9",1146,"tr_1"
70221,"QB","11","11","675b","AUT","X","C","ct_8",1820,"tr_4"
70226,"QB","31","31","461c","CDI","O","C","ct_8",1820,"tr_5"
70232,"QA","30","30","526e","CDI","O","C","ct_6",2186,"tr_1"
70236,"KZ","34","34","542a","CDI","O","C","ct_9",842,"tr_3"
70239,"EZ","06","06","372a","CDI","O","C","ct_9",1743,"tr_5"
70244,"NZ","91","92","684a","CDI","O","C","ct_9",1487,"tr_6"
70247,"QA","26","26","526b","CDI","O","P","ct_6",1345,"tr_1"
70257,"JA","87","87","676c","CDI","O","C","ct_9",1755,"tr_4"
70260,"PZ","30","30","422e","CDI","O","C","ct_8",1504,"tr_5"
70261,"NZ","93","92","543f","CDI","O","C","ct_9",1200,"tr_6"
70279,"PZ","33","33","524b","CDI","O","P","ct_1",1820,"tr_5"
70280,"QB","17","17","434c","CDI","O","C","ct_8",1820,"tr_4"
70291,"SZ","31","31","563b","CDI","O","P","ct_9",1627,"tr_3"
70293,"KZ","38","38","467b","CDI","O","P","ct_9",653,"tr_1"
70300,"QA","24","24","526e","CDI","O","C",NA,566,NA
70311,"QB","31","31","675b","AUT","X","P","ct_8",528,"tr_5"
70318,"HZ","93","95","641b","CDI","O","C","ct_9",1100,"tr_5"
70340,"QA","78","78","526a","CDI","O","C","ct_9",1796,"tr_5"
70341,"GZ","64","40","374d","CDI","O","C","ct_9",1582,"tr_1"
70403,"KZ","57","57","467a","CDI","O","P","ct_9",1349,"tr_1"
70404,"CJ","68","68","543g","CDI","O","C","ct_9",1924,"tr_5"
70406,"CH","55","55","628g","CDI","O","C","ct_9",758,"tr_3"
70410,"FZ","29","29","632j","CDI","O","C","ct_9",1517,"tr_3"
70415,"OZ","67","67","333f","CDI","O","C","ct_2",1857,"tr_6"
70424,"QB","74","74","432d","CDI","O","P","ct_8",1820,"tr_3"
70444,"QA",NA,"01","526b","CDI","O","C",NA,179,NA
70464,"MB","91","91","479a","CDI","O","C","ct_5",1517,"tr_6"
70465,"LZ","35","35","543g","CDI","O","C","ct_9",1779,"tr_4"
70481,"QB","31","31","525d","CDI","O","P","ct_8",1682,"tr_2"
70488,"AZ","51","51","691e","CDD","O","C",NA,364,NA
70540,"QB","77","77","526a","CDI","O","C","ct_8",1417,"tr_4"
70550,"OZ",NA,NA,"621f","CDI","O","P","ct_2",1637,"tr_6"
70555,"PZ","75","75","342b","CDI","O","P","ct_9",1067,"tr_1"
70574,"LZ","80","80","543h","CDI","O","C","ct_9",1820,"tr_0"
70582,"HZ","83","83","641b","CDI","O","P","ct_9",1822,"tr_5"
70592,"OZ","66","66","525b","AUT","O","C","ct_2",1779,"tr_6"
70598,"OZ","31","31","621f","AUT","O","C","ct_2",1668,"tr_6"
70624,"HZ","78","78","451a","CDI","O","C","ct_9",1822,"tr_3"
70648,"CI","29","29","473c","CDI","O","C","ct_9",1521,"tr_5"
70671,"NZ","33","33","684a","CDI","O","P","ct_9",636,"tr_3"
70679,"GZ","83","83","676c","CDI","O","C","ct_9",317,"tr_6"
70720,"QA","95","95","543g","CDD","O","C","ct_9",274,"tr_4"
70731,"PZ","22","22","341a","CDI","O","C","ct_8",1820,"tr_5"
70735,"QB","81","81","525d","CDI","O","C","ct_8",1827,"tr_4"
70749,"QB","78","78","676e","CDI","O","C","ct_8",908,"tr_4"
70754,"GZ","74","74","553b","CDI","O","P","ct_9",1001,"tr_5"
70768,"CC","68","68","676c","CDI","O","C","ct_9",1827,"tr_3"
70769,"QA","31","31","433d","CDI","O","C","ct_9",811,"tr_6"
70772,"CF","45","45","477b","CDI","O","C","ct_9",910,"tr_6"
70778,"NZ","56","56","675b","TTP","O","C","ct_9",725,"tr_1"
70780,"GZ","83","83","479b","CDI","O","P","ct_9",627,"tr_1"
70782,"OZ","21","21","621f","AUT","O","C","ct_2",1517,"tr_6"
70790,"GZ","54","54","542a","CDI","O","P","ct_9",1151,"tr_3"
70795,"GZ","75","93","653a","CDI","O","P","ct_9",700,"tr_6"
70829,"TZ",NA,NA,"563c","CDI","O","N","ct_7",1525,"tr_1"
70837,"QA","30","30","433a","CDI","O","C","ct_9",1625,"tr_2"
70854,"QB","39","39","525d","CDI","O","C","ct_8",1820,"tr_3"
70858,"QB","31","31","543g","CDI","O","C","ct_8",1055,"tr_3"
70859,"CE","47","47","628b","CDI","O","C","ct_9",1823,"tr_3"
70864,"QB","84","84","525d","CDI","O","C","ct_3",1848,"tr_4"
70866,"GZ","27","27","636a","CDI","O","C","ct_9",468,"tr_4"
70874,"JC","93","78","388a","CDI","O","C","ct_9",1820,"tr_6"
70879,"KZ","22","22","461b","CDD","O","C","ct_8",814,"tr_3"
70918,"QB","71","71","431a","CDI","O","C","ct_3",1860,"tr_4"
70931,"NZ","27","27","631a","AUT","O","N","ct_8",906,"tr_4"
70934,"CH","44","44","623f","CDI","O","C","ct_9",2132,"tr_3"
70946,"LZ","92","92","374d","CDI","O","C","ct_9",1778,"tr_1"
70969,"OZ","31","31","523b","AUT","O","C","ct_1",1820,"tr_6"
70989,"CA","65","65","674b","CDI","O","C","ct_9",1790,"tr_6"
70991,"GZ","19","19","551a","CDI","O","C","ct_9",1911,"tr_3"
70994,"QB","44","44","434a","CDI","O","C","ct_8",1820,"tr_5"
70998,"MA","44","44","653a","CDI","O","C","ct_9",831,"tr_3"
71007,"QB","75","92","461d","CDI","O","C","ct_8",910,"tr_6"
71023,"FZ","51","51","463e","CDI","O","C","ct_9",1443,"tr_1"
71038,"CF","70","70","384a","CDI","O","C","ct_9",1820,"tr_6"
71062,"CH","78","52","554f","CDI","O","C","ct_9",479,"tr_1"
71080,"CD","76","76","475b","CDI","O","C","ct_9",1402,"tr_6"
71098,"LZ","94","75","376g","CDI","O","C","ct_9",1484,"tr_1"
71102,"PZ","44","44","341a","CDI","O","C","ct_8",1820,"tr_4"
71131,"CA","35","35","636b","CDD","O","P","ct_9",152,"tr_1"
71155,"RZ","57","57","372c","CDI","O","C","ct_9",1515,"tr_4"
71167,"QA","02","02","433a","CDI","O","C","ct_9",1820,"tr_1"
71172,"NZ","73","69","684a","CDD","O","P","ct_9",282,"tr_6"
71173,"CA","84","84","636c","CDI","O","P","ct_9",2128,"tr_2"
71176,"QB","04","05","526d","CDI","O","C","ct_8",1820,"tr_4"
71211,"PZ","45","45","524c","CDI","O","P","ct_4",943,"tr_4"
71224,"QB","30","34","563c","CDI","O","P","ct_8",1696,"tr_3"
71231,"NZ","94","91","534a","CDI","O","C","ct_9",1701,"tr_6"
71259,"NZ","92","92","564a","CDI","O","N","ct_8",680,"tr_1"
71262,"HZ","93","75","333c","CDI","O","C",NA,152,NA
71264,"FZ","51","51","481b","CDI","O","C","ct_9",1648,"tr_5"
71268,"PZ","75","75","333e","CDI","O","C","ct_1",1820,"tr_6"
71269,"TZ","83","83","563c","CDD","O","C",NA,928,NA
71276,"MA","91","91","543g","CDI","O","C","ct_9",1750,"tr_3"
71277,"MB","69","69","385a","CDI","O","C","ct_9",1820,"tr_6"
71279,"OZ","38","38","467d","CDI","O","P","ct_8",1689,"tr_6"
71296,"QA","76","76","431f","CDI","O","P","ct_9",759,"tr_6"
71317,"QA","77","77","431a","CDI","O","C","ct_8",1767,"tr_6"
71324,"PZ","67","67","341a","CDI","O","P","ct_8",455,"tr_5"
71326,"OZ","38","38","524c","CDD","O","P","ct_1",532,"tr_3"
71341,"QA","67","67","526e","CDI","O","C","ct_9",1584,"tr_2"
71349,"CH","95","60","387c","CDI","O","C","ct_9",694,"tr_6"
71376,"NZ","78","93","534a","CDI","O","C","ct_9",1820,"tr_6"
71390,"CL","43","43","384b","CDI","O","C","ct_9",1655,"tr_6"
71397,"FZ","77","77","481b","CDI","O","C","ct_9",1526,"tr_3"
71401,"GZ","95","92","373b","CDI","O","C","ct_9",1820,"tr_6"
71447,"QB","45","89","526a","CDI","O","C","ct_8",148,"tr_4"
71450,"OZ","31","93","431f","CDI","O","C","ct_1",1832,"tr_6"
71463,"FZ","24","93","543f","CDI","O","P","ct_9",834,"tr_1"
71466,"FZ","54","54","372b","CDI","O","P","ct_9",1214,"tr_3"
71468,"QA","35","35","526b","CDI","O","C","ct_6",1759,"tr_1"
71470,"KZ","25","25","376e","CDI","O","C","ct_9",1677,"tr_1"
71486,"HZ","83","83","634c","CDI","O","C","ct_9",1885,"tr_5"
71511,"HZ","88","88","451a","CDI","O","C","ct_9",1820,"tr_2"
71513,"OZ","93","93","388b","CDI","O","C","ct_8",2020,"tr_6"
71534,"LZ","77","75","543g","CDI","O","C","ct_9",1820,"tr_1"
71554,"QB","94","94","563a","CDI","O","N","ct_7",3000,"tr_1"
71563,"OZ","38","38","524c","CDI","O","C",NA,309,NA
71573,"HZ","33","33","333c","CDI","O","C","ct_9",1824,"tr_5"
71581,"IZ","55","55","561f","CDI","O","P",NA,368,NA
71585,"RZ","35","35","451g","CDI","O","C","ct_2",1764,"tr_3"
71589,"GZ","66","66","381c","CDI","O","C","ct_9",1774,"tr_3"
71603,"NZ","06","06","684a","CDI","O","P","ct_9",1588,"tr_6"
71604,"QB","77","77","563b","CDI","O","P","ct_8",309,"tr_5"
71617,"HZ","70","70","451a","CDI","O","P","ct_9",1274,"tr_3"
71633,"QB","78","78","373d","CDI","O","C","ct_8",649,"tr_3"
71676,"QA","84","06","388a","CDI","O","C","ct_6",1598,"tr_1"
71702,"QB","75","75","563a","CDI","O","N","ct_7",3000,"tr_1"
71747,"NZ","74","73","331a","CDI","O","C","ct_5",1820,"tr_3"
71758,"OZ","67","67","333f","CDI","O","C","ct_2",1857,"tr_6"
71795,"TZ","51","51","563c","CDI","O","C",NA,128,NA
71806,"QB","65","65","311d","CDI","O","C","ct_8",1505,"tr_4"
71814,"CJ","16","16","672a","CDI","O","C","ct_9",2167,"tr_3"
71819,"TZ","59","59","563c","CDI","O","C",NA,756,NA
71853,"OZ","63","63","333e","CDI","O","C","ct_1",1820,"tr_6"
71864,"QB","59","59","525d","CDI","O","P","ct_8",1348,"tr_3"
71867,"CH","13","13","623g","CDI","O","C","ct_9",1819,"tr_5"
71881,"LZ","38","69","461d","CDI","O","C","ct_9",1820,"tr_3"
71887,"GZ","51","51","388b","CDI","O","C","ct_9",1924,"tr_1"
71913,"KZ","77","93","467b","CDI","O","P","ct_9",1724,"tr_5"
71926,"PZ","92","94","422a","CDI","O","C","ct_1",2080,"tr_5"
71935,"MB","17","33","451e","CDI","O","C","ct_1",1511,"tr_5"
71965,"JA","53","53","477a","CDI","O","C","ct_9",1820,"tr_3"
71985,"QA","95","95","451h","CDI","O","C","ct_3",1820,"tr_6"
71995,"KZ","38","38","526b","CDI","O","C","ct_9",1561,"tr_1"
72002,"QB","14","14","563a","CDI","O","N","ct_7",3000,"tr_1"
72006,"OZ","57","57","461f","CDI","O","C","ct_1",1820,"tr_3"
72053,"CH","68","67","543g","CDI","O","C","ct_9",1464,"tr_6"
72061,"PZ","86","86","422a","CDI","O","C",NA,212,NA
72063,"PZ","94","94","341a","CDI","O","C","ct_8",1820,"tr_3"
72068,"CH","54","54","534a","CDI","O","C","ct_9",1517,"tr_6"
72069,"SZ","68","68","562b","CDI","O","C","ct_6",1486,"tr_1"
72083,"GZ","38","38","551a","CDI","O","C","ct_9",703,"tr_6"
72123,"QB","49","49","563a","CDI","O","N","ct_7",3000,"tr_1"
72125,"NZ","13","13","534a","CDI","O","C","ct_9",2160,"tr_4"
72128,"RZ","44","44","354c","CDD","O","C","ct_8",373,"tr_0"
72129,"OZ","41","41","472d","CDI","O","C","ct_2",1820,"tr_6"
72159,"NZ","79","33","684a","CDI","O","P","ct_9",2176,"tr_6"
72164,"IZ","75","75","561c","CDI","O","C","ct_9",994,"tr_1"
72166,"NZ","75","93","534a","CDI","O","C",NA,359,"tr_5"
72186,"CG","03","03","625c","CDI","O","C","ct_9",1625,"tr_3"
72193,"GZ","23","56","463d","CDI","O","N","ct_9",1539,"tr_6"
72217,"PZ","69","69","421b","CDI","O","C","ct_8",1820,"tr_1"
72221,"SZ","93","93","627b","CDI","O","P","ct_9",216,"tr_1"
72223,"PZ","69","75","423b","CDI","O","N","ct_9",295,"tr_4"
72245,"SZ","94","92","525d","CDI","O","P","ct_8",902,"tr_5"
72254,"NZ","85","85","341b","CDI","O","C","ct_8",1921,"tr_6"
72255,"PZ","75","75","342b","CDI","O","C","ct_8",1847,"tr_6"
72300,"OZ","94","94","467d","CDI","O","C","ct_8",2084,"tr_6"
72301,"OZ","63","63","333e","CDI","O","C","ct_1",1820,"tr_6"
72307,"QB","06","06","563b","CDI","O","N","ct_7",1422,"tr_1"
72322,"QA","85","85","431a","AUT","O","C","ct_3",1820,"tr_6"
72328,"FZ","62","59","481b","CDI","O","C","ct_9",1975,"tr_5"
72347,"JC","31","31","388a","CDI","O","C","ct_9",1820,"tr_6"
72382,"QB","71","71","431a","CDI","O","C","ct_3",1860,"tr_4"
72398,"PZ","23","87","341a","CDI","O","C","ct_8",1820,"tr_5"
72405,"KZ","75","75","376b","CDI","O","C","ct_9",2579,"tr_6"
72408,"MB","45","45","461b","CDI","O","C","ct_9",1834,"tr_6"
72409,"PZ","59","59","342d","CDI","O","C","ct_8",1893,"tr_3"
72429,"QA","13","13","344b","CDI","O","C","ct_1",1301,"tr_5"
72437,"GZ","74","73","552a","TOA","O","C","ct_9",622,"tr_1"
72443,"OZ","06","06","451g","CDI","O","P",NA,151,NA
72503,"GZ","78","78","554a","CDI","O","P","ct_9",1210,"tr_1"
72507,"PZ","75","75","331a","CDI","O","C","ct_5",1750,"tr_4"
72517,"JA","92","92","461b","CDI","O","C","ct_9",1820,"tr_6"
72521,"PZ","54","54","333e","CDI","O","C","ct_1",1820,"tr_6"
72532,"MA","33","33","542a","CDI","O","C","ct_9",2028,"tr_2"
72552,"HZ","07","07","451a","CDI","O","P","ct_9",1281,"tr_2"
72558,"CC","62","62","386e","CDI","O","C","ct_9",1384,"tr_5"
72568,"GZ",NA,"67","542a","AUT","O","N","ct_9",1669,"tr_0"
72583,"OZ","68","68","333f","CDI","O","P","ct_2",656,"tr_1"
72588,"MA","92","92","380a","CDI","O","C","ct_9",1750,"tr_6"
72596,"OZ","33","33","522a","AUT","O","C","ct_1",1820,"tr_4"
72618,"MB","53","35","451e","CDI","O","P","ct_1",1698,"tr_6"
72620,"QB","30","30","431a","CDI","O","C","ct_8",1444,"tr_4"
72621,"SZ","69","69","461f","CDI","O","C","ct_4",1892,"tr_6"
72626,"KZ","76","76","376e","CDI","O","C","ct_9",1802,"tr_6"
72635,"DZ","76","76","386d","CDI","O","C","ct_9",1169,"tr_3"
72645,"MB","91","94","475a","CDI","O","C","ct_9",826,"tr_6"
72676,"PZ","75","75","423b","CDI","O","P","ct_6",2316,"tr_1"
72714,"QA","81","81","431d","CDI","O","C","ct_9",1170,"tr_5"
72724,"GZ","78","78","552a","CDI","O","C","ct_9",1875,"tr_4"
72728,"GZ","50","50","552a","CDI","O","P","ct_9",1514,"tr_5"
72739,"OZ",NA,NA,"621f","CDI","O","C","ct_2",1820,"tr_6"
72748,"GZ","11","11","487a","CDI","O","C","ct_9",525,"tr_2"
72752,"QA","92","75","431f","CDI","O","P","ct_8",688,"tr_6"
72756,"GZ","50","50","551a","CDD","O","C","ct_9",430,"tr_6"
72757,"QA","06","06","526a","CDI","O","C","ct_8",1517,"tr_6"
72786,"QA","63","63","684a","CDI","O","P","ct_9",497,"tr_2"
72789,"QA","69","69","526e","CDI","O","C","ct_9",2224,"tr_0"
72807,"HZ","80","80","641b","CDI","O","P","ct_9",529,"tr_5"
72819,"AZ","46","46","462c","CDI","O","C",NA,360,NA
72823,"IZ","44","44","468b","CDI","O","C","ct_9",1828,"tr_2"
72858,"GZ","51","51","433d","CDI","O","C","ct_9",914,"tr_1"
72866,"HZ","22","22","641a","CDI","O","C","ct_9",2200,"tr_2"
72871,"FZ","88","88","621a","CDI","O","C","ct_9",453,"tr_2"
72875,"IZ","66","66","488a","CDI","O","C","ct_6",861,"tr_1"
72876,"NZ","77","94","684a","CDI","O","P","ct_9",1358,"tr_6"
72907,"MA","04","84","543b","CDI","O","C","ct_8",1933,"tr_5"
72918,"OZ","45","45","333e","CDI","O","C","ct_1",1820,"tr_5"
72942,"GZ","67","67","433d","CDI","O","C","ct_9",1283,"tr_1"
72955,"KZ","92","78","467a","CDI","O","C","ct_9",1806,"tr_5"
72960,"QB","25","25","563b","CDI","O","P","ct_8",1015,"tr_1"
72968,"FZ","76","76","542a","CDI","O","P","ct_9",1040,"tr_3"
72982,"OZ","57","57","451e","CDI","O","C","ct_1",1820,"tr_2"
72986,"SZ","13","13","435b","CDI","O","C",NA,284,NA
72994,"TZ","66","66","563c","CDI","O","N","ct_7",2383,"tr_1"
73008,"GZ","73","73","643a","CDI","O","P","ct_9",816,"tr_2"
73054,"GZ","13","13","462a","CDI","O","C","ct_9",1773,"tr_1"
73064,"OZ","17","17","333f","CDI","O","P","ct_2",250,"tr_5"
73065,"KZ","87","87","467c","CDI","O","P","ct_6",1200,"tr_1"
73066,"KZ","34","34","542a","CDI","O","C","ct_9",842,"tr_3"
73074,"QA","91","91","526e","CDI","O","C","ct_9",1958,"tr_3"
73126,"HZ","45","75","333c","CDI","O","C","ct_9",1820,"tr_6"
73130,"QA","93","93","526a","CDI","O","C","ct_8",1850,"tr_4"
73131,"FZ","94","93","481b","CDI","O","C","ct_9",1568,"tr_3"
73153,"QA","30","30","526a","CDI","O","P","ct_9",392,"tr_6"
73154,"PZ","13","13","632k","AUT","X","P","ct_8",1370,"tr_3"
73162,"HZ","75","75","451a","CDI","O","C","ct_9",1043,"tr_6"
73167,"JB","94","93","478d","AUT","O","C","ct_9",1778,"tr_5"
73193,"CA","17","16","627d","CDI","O","P","ct_9",759,"tr_5"
73206,"FZ",NA,NA,"632a","CDI","O","C","ct_9",1680,"tr_3"
73214,"HZ","55","54","451a","CDI","O","C","ct_9",1825,"tr_4"
73217,"OZ","92","75","333a","CDI","O","C","ct_1",1820,"tr_5"
73230,"QB","33","33","431a","AUT","O","C","ct_3",1820,"tr_4"
73261,"RZ","75","75","424a","CDI","O","P","ct_8",533,"tr_1"
73277,"QB","83","83","563a","CDI","O","N","ct_7",3000,"tr_0"
73293,"QA","11","11","461d","CDI","O","C","ct_8",1820,"tr_5"
73296,"RZ","92","78","424a","CDI","O","P","ct_8",276,"tr_3"
73307,"GZ","34","34","461b","CDI","O","C","ct_9",1517,"tr_3"
73308,"PZ","91","75","372d","CDI","O","P","ct_9",1707,"tr_3"
73314,"OZ","38","38","461f","CDI","O","P","ct_1",1456,"tr_3"
73318,"MB","84","13","342g","CDI","O","C","ct_5",2080,"tr_6"
73330,"QB","01","01","434e","CDI","O","P","ct_8",895,"tr_4"
73332,"HZ","01","01","676d","CDI","O","C","ct_9",1771,"tr_5"
73335,"IZ","78","78","561d","CDI","O","C","ct_9",982,"tr_1"
73350,"HZ","95","78","642b","AUT","O","C",NA,240,NA
73364,"NZ","52","52","684a","CDI","O","P","ct_9",1338,"tr_3"
73371,"OZ","49","44","434b","CDI","O","C","ct_2",1819,"tr_6"
73392,"CF","2B","59","463d","CDI","O","C","ct_9",1885,"tr_6"
73420,"OZ","30","30","525c","AUT","X","C","ct_2",1692,"tr_5"
73421,"MB","69","69","475a","CDI","O","C","ct_9",1713,"tr_6"
73430,"LZ","13","13","564a","CDI","O","C","ct_5",1750,"tr_6"
73433,"TZ",NA,NA,"563c","CDI","O","C",NA,188,NA
73441,"OZ","77","93","388b","CDI","O","C","ct_8",2044,"tr_6"
73458,"QB","67","67","542a","CDI","O","P","ct_8",1647,"tr_6"
73465,"NZ","73","73","486e","CDI","O","C","ct_9",1732,"tr_4"
73466,"OZ","80","59","333f","CDI","O","C","ct_2",1820,"tr_6"
73479,"QA","13","13","632k","AUT","O","C","ct_3",1820,"tr_6"
73497,"HZ","28","75","387e","CDI","O","C","ct_9",1673,"tr_6"
73513,"OZ","31","31","344b","CDI","O","C","ct_4",1820,"tr_4"
73539,"QB","51","51","431a","CDI","O","P","ct_8",1030,"tr_1"
73550,"GZ","42","42","542a","CDI","O","P","ct_9",889,"tr_1"
73553,"MA","94","94","461c","CDI","O","C","ct_9",1549,"tr_1"
73561,"CA","38","38","554a","CDI","O","P","ct_9",1402,"tr_1"
73569,"NZ","93","77","487a","CDI","O","C","ct_9",1605,"tr_3"
73571,"OZ","94","94","526c","CDI","O","C","ct_8",2044,"tr_6"
73576,"LZ","38","38","376g","CDI","O","C","ct_9",2275,"tr_1"
73585,"OZ","72","72","621f","AUT","O","C","ct_2",1820,"tr_4"
73593,"PZ","29","29","525b","CDI","O","P","ct_8",1630,"tr_5"
73597,"PZ","44","80","421b","CDI","O","P","ct_8",1450,"tr_3"
73599,"NZ","76","27","534a","CDI","O","C","ct_9",1820,"tr_5"
73601,"GZ","86","86","461d","CDI","O","P","ct_9",1144,"tr_3"
73619,"CA","06","06","551a","CDI","O","P","ct_9",1567,"tr_1"
73649,"NZ","83","83","631a","CDI","O","C","ct_9",1820,"tr_1"
73656,"KZ","94","75","376b","CDI","O","C","ct_9",1820,"tr_6"
73678,"KZ","72","72","467a","CDI","O","P","ct_9",1441,"tr_5"
73720,"IZ","2B","2B","561c","CDI","O","C","ct_9",188,"tr_0"
73725,"QA","60","60","461b","CDI","O","C","ct_8",1820,"tr_5"
73734,"CL","41","41","479b","CDI","O","C","ct_9",1241,"tr_5"
73746,"QA","59","59","431f","CDI","O","P","ct_9",1760,"tr_6"
73760,"HZ","57","57","451a","CDI","O","C","ct_9",1820,"tr_2"
73779,"OZ","83","83","351a","CDI","O","C",NA,152,NA
73793,"CH","68","68","623g","CDI","O","P","ct_9",601,"tr_2"
73803,"QB","35","35","434a","CDI","O","P","ct_8",1491,"tr_3"
73824,"HZ",NA,NA,"451a","CDI","O","C","ct_9",1820,"tr_5"
73840,"JC","78","75","543g","CDI","O","C","ct_9",1820,"tr_4"
73849,"KZ","94","94","372b","CDI","O","C","ct_9",1820,"tr_6"
73855,"CM","83","01","374d","CDI","O","C","ct_9",1820,"tr_3"
73857,"CA","12","12","691c","CDD","O","C","ct_9",1905,"tr_5"
73874,"NZ","83","13","534a","CDI","O","P","ct_9",1172,"tr_6"
73877,"FZ","73","69","461c","CDI","O","C","ct_9",1973,"tr_4"
73884,"EZ","67","67","628e","CDI","O","C","ct_9",1134,"tr_4"
73886,"QB","53","53","344b","CDI","O","P","ct_8",219,"tr_3"
73890,"OZ","31","31","451e","CDI","O","C","ct_1",1820,"tr_5"
73919,"PZ","94","75","525b","CDI","O","C","ct_8",3000,"tr_5"
73921,"HZ","45","45","451a","CDI","O","C","ct_9",1820,"tr_4"
73923,"JA","50","50","463d","CDI","O","C","ct_9",1442,"tr_4"
73936,"OZ","76","76","525b","CDI","O","C",NA,152,NA
73940,"PZ","25","25","451e","CDI","O","C","ct_1",1820,"tr_5"
73952,"QB","49","49","526d","CDI","O","C","ct_8",1820,"tr_4"
73965,"QB","44","44","311d","CDI","O","P","ct_8",1755,"tr_3"
73976,"QA","87","23","344a","CDI","O","C","ct_8",1185,"tr_6"
73977,"OZ","64","64","524c","AUT","O","P","ct_2",792,"tr_4"
73985,"HZ","91","91","641b","CDI","O","C","ct_9",1656,"tr_6"
74032,"MA","92","92","461b","CDI","O","P","ct_9",910,"tr_1"
74071,"MA","75","92","388a","CDI","O","C","ct_9",2096,"tr_5"
74102,"QB","79","79","525d","CDI","O","C","ct_3",1516,"tr_4"
74106,"CL","87","87","474c","CDI","O","C","ct_9",1855,"tr_6"
74109,"QB","27","76","563a","CDI","O","N","ct_8",1449,"tr_4"
74118,"PZ","92","75","422e","CDI","O","C","ct_8",1189,"tr_5"
74125,"PZ","86","86","422b","CDI","O","C","ct_8",1213,"tr_5"
74147,"HZ","12","12","451a","CDI","O","P","ct_9",1274,"tr_4"
74152,"FZ","62","59","472c","CDI","O","C","ct_9",1545,"tr_3"
74171,"HZ","87","87","451a","CDI","O","C","ct_9",1810,"tr_6"
74182,"PZ","85","44","524b","CDI","O","C",NA,208,NA
74209,"QB",NA,NA,"563b","CDI","O","C","ct_2",1819,"tr_6"
74218,"OZ","46","46","373b","CDI","O","C","ct_8",1849,"tr_1"
74219,"GZ","10","10","344d","CDI","O","C","ct_9",1364,"tr_2"
74224,"GZ","91","91","543f","CDI","O","C","ct_9",1374,"tr_5"
74225,"OZ","94","75","333a","CDI","O","C","ct_1",1820,"tr_6"
74226,"HZ","62","62","641b","CDI","O","C","ct_9",1759,"tr_6"
74238,"CL","95","92","387b","CDI","O","C","ct_9",1425,"tr_6"
74248,"DZ","59","59","461e","CDI","O","P","ct_9",1618,"tr_5"
74249,"KZ","75","92","371a","CDI","O","C","ct_9",1739,"tr_6"
74258,"OZ","59","59","531a","AUT","O","C","ct_1",1820,"tr_5"
74259,"CM","42","42","461b","CDI","O","C","ct_9",1505,"tr_1"
74339,"QA",NA,NA,"526b","CDI","O","C","ct_6",1564,"tr_1"
74355,"LZ","83","83","463e","CDI","O","C","ct_9",700,"tr_1"
74385,"QA","13","13","542a","CDI","O","P","ct_6",1009,"tr_1"
74394,"QB","10","10","525d","CDI","O","C","ct_8",2031,"tr_3"
74404,"NZ","66","66","543c","AUT","X","C","ct_8",1820,"tr_2"
74408,"GZ","92","78","388a","CDI","O","C","ct_9",1524,"tr_6"
74418,"OZ","66","66","525b","CDI","O","C","ct_2",303,"tr_5"
74431,"QA","33","33","526e","CDI","O","C","ct_9",1944,"tr_1"
74463,"GZ","13","13","625f","CDI","O","C","ct_9",1859,"tr_3"
74465,"FZ","37","37","632a","CDI","O","C",NA,123,NA
74466,"QB",NA,NA,"461f","CDI","O","C","ct_8",1676,"tr_6"
74476,"GZ","67","67","684a","CDI","O","P",NA,208,NA
74478,"IZ","01","01","561f","CDI","O","C","ct_9",1135,"tr_1"
74499,"PZ","78","78","435b","CDI","O","P","ct_8",249,"tr_1"
74514,"QB","51","51","525d","CDI","O","P","ct_8",685,"tr_3"
74517,"QB","24","24","525d","CDI","O","C","ct_3",1820,"tr_5"
74522,"SZ","13","13","486e","CDI","O","P","ct_8",349,"tr_1"
74529,"CB","91","91","676c","CDI","O","C","ct_9",1850,"tr_3"
74532,"QB","72","72","563a","CDI","O","N","ct_7",1152,"tr_1"
74535,"FZ","94","94","632a","CDI","O","C","ct_9",1482,"tr_1"
74539,"FZ","81","81","624d","CDI","O","C","ct_9",1726,"tr_3"
74542,"HZ","42","42","652a","CDI","O","C","ct_9",1510,"tr_5"
74548,"PZ","13","13","423a","CDI","O","C","ct_9",1656,"tr_1"
