id,Job_desc,ECO_SECT,WORK_CONDITION,type_of_contract,Labor_force_status,job_dep,Working_hours,earnings,employer_type,EMPLOYEE_COUNT
77324,"451a","HZ","C","CDI","O","93",1834,22684,"ct_9","tr_2"
77343,"624c","CK","C","CDI","O","77",2200,22074,"ct_9","tr_3"
77344,"563b","QB","P","CDI","O","75",1488,11177,"ct_8","tr_4"
77345,"422a","PZ","C","CDI","O","93",1820,24737,"ct_1","tr_4"
77358,"643a","HZ","C","CDI","O","77",1828,18683,"ct_9","tr_5"
77362,"467b","KZ","C","CDI","O","94",1820,21805,"ct_9","tr_6"
77366,"461e","GZ","C","CDI","O","77",1258,20451,"ct_9","tr_6"
77369,"676e","NZ","C","TTP","O","77",970,8114,"ct_9","tr_1"
77373,"644a","EZ","C","CDI","O","94",678,13245,"ct_9","tr_5"
77375,"372b","KZ","C","CDI","O","75",1820,41371,"ct_9","tr_6"
77381,"684a","NZ","C","CDI","O","77",1116,10770,"ct_9","tr_6"
77383,"387e","RZ","C","CDI","O","77",1386,28091,"ct_9","tr_6"
77384,"641b","HZ","C","CDI","O","77",1496,23472,"ct_9","tr_6"
77385,"388c","KZ","C","CDI","O","93",1778,43557,"ct_9","tr_6"
77387,"488a","IZ","C","CDI","O","91",759,9942,"ct_9","tr_2"
77392,"451h","QA","C","CDI","O","91",1867,35371,"ct_3","tr_6"
77394,"373c","GZ","C","CDI","O","77",1209,54379,"ct_9","tr_1"
77395,"543g","IZ","C","CDI","O","77",1026,9638,"ct_9","tr_1"
77401,"389a","HZ","C","CDI","O","95",1219,40412,"ct_9","tr_6"
77403,"461f","MA","C","CDI","O","75",1763,20954,"ct_9","tr_5"
77404,"526c","OZ","C","AUT","O","77",1820,22786,"ct_2","tr_6"
77412,"421a","SZ","P","CDI","O","93",1691,15027,"ct_8","tr_2"
77415,"467d","OZ","C","CDI","O","75",2019,34031,"ct_8","tr_6"
77416,"644a","EZ","C","CDI","O","77",1840,29885,"ct_9","tr_3"
77417,"374b","MA","C","CDI","O","91",1771,41879,"ct_9","tr_5"
77418,"551a","GZ","C","CDI","O","77",416,3167,"ct_9","tr_5"
77423,"563a","QB","C","AUT","O","77",2275,54183,"ct_2","tr_6"
77435,"526a","QB","P","CDI","O","77",1049,9784,"ct_9","tr_4"
77438,"388a","JC","C","CDI","O","92",1884,24246,"ct_9","tr_6"
77440,"434d","OZ","C","AUT","O","93",1819,24665,"ct_2","tr_6"
77441,"526a","QB","C","CDI","O","91",1840,20486,"ct_9","tr_4"
77442,"542b","MA","C","CDI","O","77",1628,15776,"ct_9","tr_3"
77446,"524c","OZ","C","CDI","O","77",1877,19607,"ct_2","tr_6"
77451,"388c","KZ","C","CDI","O","93",1397,48439,"ct_9","tr_6"
77456,"525b","PZ","P","CDI","O","93",1168,9943,"ct_8","tr_5"
77461,"465b","JA","N","CDD","O","75",518,6996,"ct_9","tr_1"
77465,"671c","FZ","C","CDI","O","77",1346,18901,"ct_9","tr_4"
77468,"676c","NZ","C","TTP","O","77",383,3202,"ct_9","tr_1"
77475,"655a","HZ","C","CDI","O","94",2124,32387,"ct_5","tr_5"
77477,"534a","RZ","C","CDI","O","77",1336,21036,"ct_9","tr_6"
77478,"432d","QA","C","CDI","O","77",2044,27174,"ct_8","tr_6"
77479,"684a","NZ","N","TTP","O","94",1458,15823,"ct_9","tr_1"
77485,"354b","RZ","N","CDD","O","94",674,13215,"ct_8","tr_1"
77495,"564b","QB","P","AUT","X","77",575,4455,"ct_8","tr_5"
77501,"374d","GZ","C","CDI","O","92",1687,54560,"ct_9","tr_2"
77503,"431f","QB","C","CDI","O","77",1795,25971,"ct_8","tr_3"
77504,"421b","PZ","C","AUT","O","77",1820,25653,"ct_2","tr_1"
77522,"542a","QA","P","CDI","O","77",900,12546,"ct_6","tr_1"
77523,"545d","OZ","C","CDI","O","92",1790,17321,"ct_8","tr_6"
77529,"486b","HZ","C","CDI","O","95",1543,50135,"ct_9","tr_6"
77531,"467a","KZ","C","CDI","O","51",1062,23311,"ct_9","tr_2"
77538,"545c","KZ","C","CDI","O","77",1651,42477,"ct_9","tr_5"
77544,"466a","HZ","C","CDI","O","77",1112,19697,"ct_9","tr_6"
77547,"461d","FZ","C","CDI","O","77",1668,14875,"ct_9","tr_1"
77549,"478d","JB","P","CDI","O","77",1414,20589,"ct_9","tr_5"
77554,"523c","OZ","C","AUT","O","77",1794,20365,"ct_2","tr_6"
77565,"473c","CI","C","CDI","O","75",1476,30264,"ct_9","tr_2"
77566,"641a","NZ","N","TTP","O","77",1734,17676,"ct_9","tr_0"
77571,"479b","MA","C","CDI","O","44",1812,26967,"ct_9","tr_3"
77574,"385a","CA","C","CDI","O","91",1820,55229,"ct_9","tr_5"
77582,"526a","QB","C","CDI","O","51",1786,18892,"ct_3","tr_5"
77583,"461d","MA","C","CDI","O","75",2028,31070,"ct_9","tr_1"
77589,"431f","QA","C","CDI","O","77",1903,35332,"ct_9","tr_5"
77592,"422c","PZ","C","CDI","O","77",916,11809,"ct_8","tr_4"
77594,"462e","CM","C","CDI","O","77",3000,39420,"ct_9","tr_5"
77595,"435b","IZ","C","CDI","O","94",1849,25329,"ct_9","tr_3"
77601,"684a","GZ","C","CDI","O","77",417,5823,"ct_9","tr_3"
77602,"534a","NZ","C","CDI","O","93",1779,13787,"ct_9","tr_6"
77607,"332b","QA","P","AUT","O","77",2046,50983,"ct_3","tr_6"
77612,"643a","SZ","C","CDI","O","77",1885,19400,"ct_9","tr_3"
77614,"556a","GZ","C","CDI","O","93",1626,11489,"ct_9","tr_1"
77615,"534a","NZ","C","CDI","O","77",1155,12608,"ct_9","tr_4"
77627,"374b","CC","N","CDI","O","16",1791,52197,"ct_9","tr_4"
77630,"485a","DZ","C","CDI","O","92",2615,31774,"ct_9","tr_6"
77634,"681a","FZ","C","APP","A","94",546,2980,"ct_9","tr_1"
77646,"388a","JC","C","CDI","O","92",1834,39269,"ct_9","tr_6"
77648,"372b","MA","C","CDI","O","92",1508,18990,"ct_9","tr_5"
77649,"641a","FZ","C","CDI","O","91",1720,48009,"ct_9","tr_3"
77654,"424a","RZ","P","CDI","O","91",489,6240,"ct_8","tr_1"
77656,"354b","JA","N","CDD","O","93",365,4800,"ct_9","tr_1"
77657,"525d","QB","P","CDI","O","77",1689,19986,"ct_9","tr_3"
77667,"479b","RZ","C","CDI","O","77",1066,12661,"ct_9","tr_6"
77675,"423b","PZ","P","CDI","O","77",240,2049,"ct_8","tr_2"
77681,"684a","NZ","C","CDI","O","94",518,8778,"ct_9","tr_6"
77683,"466c","HZ","C","CDI","O","93",1125,25610,"ct_9","tr_4"
77692,"624d","CM","C","CDI","O","93",1631,19529,"ct_6","tr_1"
77693,"552a","GZ","C","CDI","O","77",174,1700,NA,NA
77694,"526a","QB","C","CDI","O","77",2054,25883,"ct_8","tr_4"
77704,"526a","QB","C","CDD","O","77",1288,13511,"ct_9","tr_5"
77706,"461d","MA","C","CDI","O","75",1493,23714,"ct_9","tr_3"
77707,"422a","PZ","C","CDD","O","94",1820,21247,"ct_1","tr_1"
77717,"684a","NZ","P","CDI","O","77",474,4774,"ct_9","tr_4"
77727,"526d","QB","C","CDI","O","77",1828,24054,"ct_8","tr_4"
77729,"373c","GZ","N","CDI","O","77",1820,30152,"ct_9","tr_4"
77739,"526b","QA","C","CDI","O","77",1793,32274,"ct_9","tr_4"
77741,"461b","QB","C","CDI","O","77",1820,28010,"ct_8","tr_4"
77744,"434e","QB","C","CDI","O","77",1563,23333,"ct_8","tr_4"
77751,"431e","QA","C","CDI","O","77",1565,20038,"ct_3","tr_6"
77752,"373b","RZ","C","CDI","O","77",1582,27005,"ct_9","tr_6"
77753,"478d","JB","C","CDI","O","92",1858,29566,"ct_9","tr_3"
77759,"563a","QB","N","CDI","O","77",1723,4502,"ct_7","tr_0"
77769,"463d","MC","C","CDI","O","75",271,3240,"ct_9","tr_1"
77772,"561b","IZ","C","CDI","O","75",930,12161,"ct_9","tr_2"
77776,"468b","IZ","C","CDI","O","78",1984,27958,"ct_9","tr_2"
77777,"466a","HZ","C","CDI","O","75",1824,60912,"ct_5","tr_6"
77780,"388c","KZ","C","CDI","O","94",2044,51049,"ct_9","tr_6"
77785,"525d","QB","P","CDI","O","93",2607,21296,"ct_8","tr_3"
77786,"543f","GZ","C","CDI","O","67",1243,23165,"ct_9","tr_5"
77790,"382c","FZ","C","CDI","O","93",1708,54456,"ct_9","tr_0"
77800,"465b","JA","C","CDI","O","75",1867,48396,"ct_9","tr_6"
77801,"422d","PZ","C","AUT","O","77",1820,35623,"ct_1","tr_4"
77803,"422c","PZ","C","CDI","O","75",1396,20579,"ct_8","tr_3"
77809,"626b","CG","C","CDI","O","77",1798,19743,"ct_9","tr_3"
77811,"674c","CA","C","CDI","O","77",1802,20181,"ct_9","tr_5"
77814,"373d","PZ","C","CDI","O","77",1730,22849,"ct_8","tr_5"
77815,"628g","CM","C","CDI","O","77",1439,12981,"ct_9","tr_2"
77818,"653a","HZ","C","CDI","O","77",794,12269,"ct_9","tr_6"
77821,"633a","FZ","C","CDI","O","75",152,1442,NA,NA
77825,"373d","JA","C","CDI","O","75",1600,39210,"ct_9","tr_4"
77835,"462b","GZ","C","CDI","O","94",1639,32133,"ct_9","tr_6"
77839,"543h","MC","C","CDI","O","13",709,10752,"ct_9","tr_1"
77846,"676c","NZ","C","TTP","O","91",302,3649,"ct_9","tr_1"
77848,"525d","QB","C","CDI","O","94",2333,23427,"ct_8","tr_4"
77852,"641a","HZ","C","CDI","O","77",1253,17770,"ct_9","tr_5"
77857,"475a","CE","C","CDI","O","92",1764,38044,"ct_9","tr_6"
77860,"534a","NZ","C","CDI","O","93",3000,49297,"ct_9","tr_6"
77870,"681a","FZ","C","CDI","O","77",304,2047,"ct_9","tr_0"
77871,"635a","CB","C","CDI","O","75",1560,29535,"ct_9","tr_3"
77878,"468a","IZ","P","CDI","O","77",1394,13712,"ct_9","tr_1"
77880,"461f","LZ","C","CDI","O","77",1565,25270,"ct_9","tr_5"
77882,"463e","GZ","N","CDI","O","10",1320,19657,"ct_9","tr_3"
77883,"534a","NZ","C","CDI","O","77",1820,16526,"ct_9","tr_5"
77885,"543g","QB","C","CDI","O","75",1931,29978,"ct_9","tr_2"
77886,"451h","QA","C","CDI","O","93",1845,19403,"ct_3","tr_6"
77889,"451a","HZ","P","CDI","O","77",1449,17294,"ct_9","tr_0"
77897,"461f","NZ","C","CDI","O","94",1970,34617,"ct_9","tr_6"
77902,"422a","SZ","C","CDI","O","77",1829,47116,"ct_8","tr_2"
77916,"624c","CJ","C","CDI","O","77",1924,31685,"ct_9","tr_1"
77917,"654b","HZ","C","CDI","O","75",1840,27417,"ct_5","tr_6"
77923,"385a","CL","C","CDI","O","91",1801,42794,"ct_9","tr_6"
77930,"526a","QA","C","CDI","O","77",1820,21986,"ct_9","tr_5"
77931,"423b","PZ","C","CDI","O","93",1556,16504,"ct_8","tr_1"
77934,"526a","QB","C","CDI","O","91",1676,22414,"ct_8","tr_5"
77939,"478d","JC","C","CDI","O","93",1517,25357,"ct_9","tr_4"
77940,"637d","CM","C","CDI","O","93",495,4550,"ct_9","tr_1"
77941,"478a","JC","C","APP","A","77",728,5729,"ct_9","tr_1"
77947,"542a","HZ","C","CDI","O","93",1582,17878,"ct_9","tr_2"
77950,"526a","QB","C","CDI","O","94",1800,20295,"ct_9","tr_4"
77951,"373d","GZ","C","CDI","O","77",1446,57300,"ct_9","tr_0"
77952,"467b","KZ","P","CDI","O","93",1630,23821,"ct_9","tr_5"
77956,"563a","QB","N","CDI","O","77",3000,16148,"ct_7","tr_1"
77957,"387d","MA","C","CDI","O","92",1820,33508,"ct_9","tr_4"
77961,"541c","GZ","P","CDI","O","77",1039,13793,"ct_9","tr_1"
77966,"526a","QB","C","CDI","O","77",1567,19894,"ct_8","tr_4"
77969,"373b","SZ","C","CDI","O","77",1936,29466,"ct_4","tr_4"
77970,"373b","JC","C","CDI","O","94",1729,51998,"ct_9","tr_1"
77975,"546a","HZ","C","CDI","O","75",296,2555,"ct_5","tr_6"
77978,"526a","QB","P","CDI","O","77",188,3572,NA,NA
77988,"526d","QB","C","CDI","O","92",1726,18638,"ct_8","tr_3"
77992,"461b","HZ","C","CDI","O","77",1142,14489,"ct_9","tr_4"
77993,"451a","HZ","C","CDI","O","93",1822,19058,"ct_9","tr_5"
77997,"561d","SZ","C","CDI","O","93",1513,19053,"ct_8","tr_5"
78000,"526a","QA","C","CDI","O","92",1796,25214,"ct_3","tr_6"
78001,"636d","IZ","C","CDI","O","91",338,5083,"ct_9","tr_0"
78006,"526a","QB","C","CDI","O","77",1819,25839,"ct_3","tr_5"
78007,"643a","IZ","C","CDI","O","77",734,10225,"ct_9","tr_6"
78009,"641a","HZ","C","CDI","O","91",2191,22204,"ct_9","tr_2"
78017,"451a","HZ","C","CDI","O","77",1829,22391,"ct_9","tr_5"
78019,"466a","HZ","C","CDI","O","75",2056,48590,"ct_5","tr_6"
78023,"384b","CL","C","CDI","O","77",1554,44259,"ct_9","tr_6"
78025,"561d","IZ","C","CDI","O","77",635,6895,"ct_9","tr_4"
78027,"546d","HZ","C","CDI","O","91",1171,24861,"ct_9","tr_6"
78034,"561f","IZ","P","CDI","O","77",589,7438,"ct_9","tr_2"
78035,"373a","MA","C","CDI","O","92",1813,51755,"ct_9","tr_6"
78044,"634d","RZ","C","CDI","O","77",1384,21141,"ct_9","tr_6"
78046,"435b","RZ","C","CDI","O","77",1149,15529,"ct_9","tr_6"
78047,"434b","QB","C","CDI","O","75",1450,21407,"ct_8","tr_3"
78054,"451h","QA","C","CDI","O","77",1820,29194,"ct_3","tr_6"
78057,"332a","HZ","C","CDI","O","75",1788,55013,"ct_9","tr_2"
78064,"461f","LZ","C","CDI","O","92",1505,36987,"ct_9","tr_6"
78065,"561d","IZ","P","CDI","O","77",437,4692,"ct_9","tr_1"
78079,"353a","JA","C","CDI","O","92",1820,42340,"ct_9","tr_5"
78083,"543g","MA","C","AUT","X","44",506,5241,"ct_9","tr_5"
78086,"564b","NZ","C","APP","A","75",511,4920,"ct_9","tr_2"
78094,"641a","NZ","N","TTP","O","77",1734,17161,"ct_9","tr_0"
78099,"462a","NZ","C","CDI","O","94",1829,52289,"ct_9","tr_0"
78102,"466c","HZ","C","APP","A","93",1647,11067,"ct_5","tr_6"
78113,"684a","NZ","P","CDI","O","75",732,6197,"ct_9","tr_3"
78118,"431f","QA","C","CDI","O","75",1887,26808,"ct_8","tr_6"
78120,"467d","OZ","C","CDI","O","75",2044,32260,"ct_8","tr_6"
78121,"643a","CM","C","CDI","O","91",1900,14549,"ct_9","tr_2"
78122,"642b","HZ","P","CDI","O","77",593,7575,"ct_9","tr_5"
78124,"472c","FZ","C","CDI","O","78",1729,29697,"ct_9","tr_4"
78126,"563c","TZ","C","CDI","O","75",1056,12106,NA,NA
78129,"628b","GZ","C","CDI","O","91",1660,45251,"ct_9","tr_2"
78132,"466c","HZ","C","CDI","O","75",2030,42057,"ct_5","tr_6"
78139,"525c","OZ","P","CDI","O","77",708,7074,"ct_2","tr_6"
78140,"563a","QB","N","CDI","O","77",3000,13421,"ct_7","tr_1"
78143,"441a","MA","C","AUT","O","77",980,8312,"ct_8","tr_1"
78145,"543f","HZ","C","CDI","O","77",929,13731,"ct_9","tr_5"
78146,"546e","HZ","C","CDI","O","95",1097,28580,"ct_9","tr_6"
78150,"526c","OZ","C","AUT","O","91",1819,20420,"ct_2","tr_6"
78165,"376c","KZ","C","CDI","O","77",1820,67101,"ct_9","tr_3"
78166,"684a","NZ","C","CDI","O","91",2513,24937,"ct_9","tr_6"
78174,"451a","HZ","C","CDI","O","77",1844,24198,"ct_9","tr_3"
78176,"543e","MA","C","CDI","O","75",1335,24562,"ct_9","tr_3"
78180,"534a","NZ","P","CDI","O","93",1456,13281,"ct_9","tr_6"
78181,"684a","NZ","P","CDI","O","77",1223,11036,"ct_9","tr_1"
78183,"628b","CM","C","CDI","O","60",1875,23093,"ct_9","tr_3"
78187,"374d","GZ","C","CDI","O","69",1997,72202,"ct_9","tr_2"
78196,"477d","DZ","C","CDI","O","77",1767,36568,"ct_9","tr_6"
78202,"543g","NZ","C","CDI","O","77",1825,25155,"ct_9","tr_5"
78207,"543b","RZ","P","CDI","O","77",523,11608,"ct_9","tr_6"
78209,"451a","HZ","C","CDI","O","77",1490,20835,"ct_9","tr_2"
78211,"342g","MB","C","CDI","O","91",1977,74617,"ct_5","tr_6"
78214,"681a","FZ","P","CDI","O","77",466,4536,NA,NA
78223,"373a","KZ","C","CDI","O","94",1820,47558,"ct_9","tr_6"
78227,"461d","MA","C","CDI","O","77",1860,33154,"ct_9","tr_1"
78228,"676c","NZ","C","TTP","O","77",211,2618,"ct_9","tr_1"
78233,"684a","NZ","P","CDI","O","77",1122,8017,"ct_9","tr_5"
78234,"385c","CM","C","CDI","O","93",1961,45581,"ct_9","tr_6"
78236,"481b","FZ","C","CDI","O","94",1806,21506,"ct_9","tr_6"
78237,"543g","MA","C","CDI","O","77",1322,20462,"ct_9","tr_0"
78243,"435b","QB","C","CDI","O","75",1428,10790,"ct_8","tr_2"
78247,"641b","HZ","C","CDI","O","77",1842,20081,"ct_9","tr_5"
78253,"564a","NZ","C","CDI","O","77",1820,21532,"ct_8","tr_1"
78256,"561b","IZ","C","CDI","O","77",1554,17968,"ct_9","tr_2"
78257,"684a","NZ","P","CDI","O","60",1554,12760,"ct_9","tr_6"
78258,"632g","FZ","C","CDI","O","91",1381,9957,"ct_9","tr_3"
78259,"467c","KZ","C","CDI","O","75",1774,38784,"ct_9","tr_6"
78261,"526a","QA","C","CDI","O","77",1717,21126,"ct_9","tr_4"
78263,"383a","CI","C","CDI","O","92",1820,43744,"ct_9","tr_6"
78269,"525c","OZ","P","CDI","O","77",1232,12740,"ct_2","tr_6"
78277,"477a","HZ","C","CDI","O","95",1462,24619,"ct_9","tr_6"
78280,"389a","HZ","C","CDI","O","94",1238,47830,"ct_9","tr_6"
78285,"545d","OZ","C","CDI","O","75",1849,26860,"ct_4","tr_6"
78287,"561d","IZ","P","CDI","O","62",762,7750,"ct_9","tr_1"
78292,"634c","GZ","C","CDI","O","75",1310,23269,"ct_9","tr_1"
78297,"467d","OZ","C","CDI","O","93",1820,19484,"ct_8","tr_6"
78301,"432d","QA","C","CDI","O","77",1820,14555,"ct_9","tr_5"
78305,"534a","NZ","C","CDI","O","94",1555,19116,"ct_9","tr_6"
78310,"374d","FZ","N","CDI","O","77",1820,61052,"ct_9","tr_3"
78314,"372b","HZ","P","CDI","O","94",1106,29061,"ct_9","tr_6"
78317,"461f","PZ","C","CDI","O","91",2028,16611,"ct_1","tr_5"
78322,"546a","HZ","C","AUT","X","75",957,8185,"ct_5","tr_6"
78323,"636b","CA","C","CDI","O","91",1071,10714,"ct_9","tr_0"
78328,"652a","GZ","C","CDD","O","91",2263,24268,"ct_9","tr_5"
78331,"541c","NZ","N","CDD","O","75",307,2419,"ct_9","tr_1"
78340,"389a","HZ","C","CDI","O","77",1820,52500,"ct_9","tr_3"
78349,"388b","JA","C","CDI","O","92",1718,51893,"ct_9","tr_4"
78358,"676c","HZ","C","CDI","O","91",287,3164,NA,NA
78366,"477d","OZ","C","AUT","O","77",1824,28932,"ct_1","tr_3"
78371,"422b","PZ","P","CDI","O","77",910,14457,"ct_8","tr_5"
78372,"354g","RZ","C","CDI","O","77",2452,24579,"ct_8","tr_1"
78376,"461d","QB","C","CDI","O","77",1785,16854,"ct_8","tr_4"
78382,"544a","SZ","C","CDI","O","75",1554,11389,"ct_9","tr_1"
78385,"375b","JB","C","CDI","O","75",1833,38400,"ct_9","tr_6"
78386,"526a","QB","C","CDI","O","75",2386,27198,"ct_8","tr_6"
78389,"634a","GZ","C","CDI","O","77",1804,23425,"ct_9","tr_4"
78392,"525a","OZ","P","CDI","O","77",440,3655,NA,NA
78394,"534a","NZ","C","CDI","O","93",1716,26887,"ct_9","tr_5"
78397,"385c","CM","C","CDI","O","75",1797,38762,"ct_9","tr_1"
78401,"681b","FZ","C","CDI","O","92",264,2793,"ct_9","tr_1"
78405,"478c","JC","C","CDI","O","92",1841,28708,"ct_9","tr_5"
78408,"546b","NZ","C","TTP","O","04",748,11508,"ct_9","tr_0"
78409,"461f","GZ","C","CDI","O","94",1672,20990,"ct_9","tr_6"
78410,"561c","IZ","C","CDI","O","94",182,2638,NA,NA
78411,"451e","RZ","C","CDI","O","75",1820,25249,"ct_1","tr_6"
78412,"546b","NZ","C","CDI","O","77",1820,16926,"ct_5","tr_2"
78419,"676c","HZ","C","CDI","O","91",1798,21203,"ct_9","tr_5"
78427,"676c","GZ","C","CDI","O","91",1526,13139,"ct_9","tr_6"
78430,"622a","CI","C","CDD","O","91",1770,21895,"ct_9","tr_6"
78433,"526d","QB","C","CDI","X","91",1465,15746,"ct_8","tr_5"
78442,"435b","QB","C","CDI","O","77",1814,24267,"ct_8","tr_3"
78449,"477c","GZ","C","CDI","O","92",2109,26117,"ct_9","tr_5"
78452,"473b","FZ","C","CDI","O","94",1590,30651,"ct_9","tr_4"
78453,"641a","QA","C","CDI","O","77",1600,32551,"ct_8","tr_4"
78454,"676c","GZ","C","CDI","O","77",1843,18810,"ct_9","tr_3"
78455,"461b","LZ","C","CDI","O","77",1976,26377,"ct_9","tr_1"
78457,"526d","QB","C","CDI","O","91",2582,30573,"ct_8","tr_3"
78459,"543b","KZ","C","CDD","O","93",1826,22318,"ct_9","tr_6"
78464,"333e","OZ","C","CDI","O","75",1820,72651,"ct_1","tr_6"
78466,"626b","CH","C","CDI","O","94",1820,24572,"ct_9","tr_3"
78467,"422a","PZ","C","CDI","O","93",1820,25610,"ct_1","tr_4"
78472,"477b","CL","C","CDI","O","91",1655,45112,"ct_9","tr_6"
78473,"634a","GZ","C","CDI","O","75",2025,28376,"ct_9","tr_2"
78480,"451a","HZ","C","CDI","O","77",2039,26061,"ct_9","tr_6"
78498,"481a","HZ","C","CDI","O","94",1820,33619,"ct_9","tr_5"
78501,"434e","SZ","C","CDI","O","77",1820,19354,"ct_8","tr_1"
78502,"542a","QA","C","CDI","O","77",1835,22104,"ct_9","tr_1"
78504,"563a","QB","P","CDD","O","75",372,3989,"ct_9","tr_5"
78511,"632g","FZ","C","CDI","O","94",1575,21431,"ct_9","tr_2"
78517,"462b","GZ","C","CDI","O","77",1972,33950,"ct_9","tr_1"
78519,"423b","PZ","C","CDI","O","77",1248,20674,"ct_8","tr_2"
78520,"641a","HZ","C","CDI","O","77",2196,25918,"ct_9","tr_3"
78522,"478d","JB","C","CDI","O","75",1329,18697,"ct_9","tr_6"
78524,"643a","GZ","C","CDI","O","91",1807,23571,"ct_9","tr_2"
78526,"479b","MA","C","CDI","O","77",1676,31217,"ct_9","tr_1"
78532,"655a","HZ","P","CDI","O","95",1579,23224,"ct_9","tr_6"
78533,"461d","DZ","C","CDI","O","93",1771,29178,"ct_9","tr_6"
78535,"564a","NZ","C","CDI","O","75",452,10373,"ct_8","tr_1"
78541,"431f","QB","C","CDI","O","60",1741,22411,"ct_9","tr_3"
78544,"342g","KZ","C","CDI","O","75",518,15811,"ct_9","tr_3"
78545,"451h","QA","C","CDI","O","77",1820,18519,"ct_3","tr_6"
78571,"691f","NZ","C","CDI","O","77",127,1155,NA,"tr_1"
78573,"463c","GZ","C","CDI","O","77",1526,21983,"ct_9","tr_1"
78574,"542a","RZ","P","CDI","O","75",800,20696,"ct_9","tr_3"
78585,"462e","GZ","P","CDI","O","77",1115,17395,"ct_9","tr_5"
78593,"341a","PZ","C","CDI","O","77",1820,37749,"ct_8","tr_4"
78597,"554a","GZ","C","CDD","O","77",315,2186,"ct_9","tr_1"
78599,"435b","QB","C","CDI","O","77",1820,23912,"ct_8","tr_4"
78600,"371a","NZ","C","CDI","O","93",2044,66080,"ct_9","tr_6"
78609,"461f","IZ","C","CDI","O","77",1070,17920,"ct_9","tr_5"
78610,"374c","HZ","C","CDI","O","75",1820,34587,"ct_9","tr_6"
78613,"481b","FZ","C","CDI","O","77",1842,45445,"ct_9","tr_0"
78617,"388e","CL","C","CDI","O","78",1554,41987,"ct_9","tr_6"
78627,"488a","NZ","C","TTP","O","95",251,2734,"ct_9","tr_1"
78629,"461f","MA","C","APP","A","75",607,3778,"ct_9","tr_1"
78634,"473b","MA","C","CDI","O","06",1543,18484,"ct_9","tr_5"
78643,"479b","CL","C","APP","A","78",1911,15702,"ct_9","tr_5"
78644,"478c","JC","C","CDI","O","92",439,9261,"ct_9","tr_6"
78647,"387d","CK","C","CDI","O","78",1614,38264,"ct_9","tr_4"
78651,"636d","IZ","C","CDI","O","78",1285,14892,"ct_6","tr_1"
78652,"434b","QB","C","CDI","O","78",1820,28204,"ct_8","tr_5"
78665,"352a","JC","C","CDI","O","75",1820,60861,"ct_9","tr_6"
78668,"524c","OZ","C","CDI","O","78",1669,19125,"ct_2","tr_6"
78675,"388a","JC","C","CDI","O","94",524,10861,"ct_9","tr_5"
78676,"543g","SZ","C","CDI","O","75",1820,19499,"ct_9","tr_6"
78678,"652a","MA","C","CDD","O","75",281,4955,"ct_9","tr_3"
78679,"534a","NZ","C","CDI","O","75",1815,16818,"ct_9","tr_6"
78682,"373b","JC","C","CDI","O","92",1828,25183,"ct_9","tr_6"
78694,"383a","MB","P","CDI","O","75",1463,30854,"ct_5","tr_5"
78701,"387a","CL","C","CDI","O","78",1627,31532,"ct_9","tr_6"
78702,"561b","IZ","C","CDI","O","75",1030,10127,"ct_9","tr_2"
78705,"372c","CL","C","CDI","O","78",1558,42315,"ct_9","tr_6"
78708,"525b","PZ","P","CDI","O","78",1708,16687,"ct_8","tr_5"
78709,"653a","MC","C","CDI","O","78",1882,20918,"ct_9","tr_6"
78714,"564a","LZ","C","CDI","O","78",2117,20693,"ct_9","tr_5"
78717,"461f","CF","C","APP","A","94",1834,18651,"ct_9","tr_6"
78722,"478c","JC","C","CDI","O","92",1470,18372,"ct_9","tr_6"
78723,"461e","KZ","C","CDD","O","75",1309,26742,"ct_9","tr_6"
78728,"451h","QA","P","CDI","O","78",718,8344,"ct_3","tr_6"
78732,"561d","IZ","C","CDI","O","75",1208,10628,"ct_9","tr_2"
78733,"542a","QA","C","CDD","O","78",343,3310,"ct_9","tr_3"
78737,"388a","MA","C","CDI","O","75",924,37393,"ct_9","tr_1"
78746,"373a","NZ","C","CDI","O","75",1724,59236,"ct_9","tr_2"
78748,"344a","QA","P","CDI","O","78",446,13674,"ct_3","tr_6"
78749,"561b","IZ","C","CDI","O","91",215,2049,"ct_9","tr_2"
78750,"388c","JC","C","CDI","O","92",1798,32781,"ct_9","tr_6"
78752,"463e","GZ","C","CDI","O","78",1485,79539,"ct_9","tr_4"
78756,"383a","JA","C","CDI","O","75",607,61011,"ct_9","tr_4"
78758,"384a","MA","C","CDI","O","78",1641,28941,"ct_9","tr_6"
78759,"524c","OZ","C","AUT","O","78",2691,28255,"ct_2","tr_6"
78764,"387d","FZ","C","CDI","O","78",1771,54296,"ct_9","tr_6"
78766,"333f","OZ","C","CDI","O","78",2053,37054,"ct_2","tr_6"
78770,"341a","PZ","C","CDI","O","78",1214,58908,"ct_8","tr_5"
78774,"373c","MA","C","CDI","O","75",1618,34029,"ct_9","tr_1"
78777,"375b","GZ","C","CDI","O","78",1794,30278,"ct_9","tr_2"
78779,"467b","KZ","C","CDI","O","75",1220,47065,"ct_5","tr_6"
78784,"372a","MC","C","CDI","O","78",1820,17798,"ct_9","tr_6"
78785,"387e","NZ","C","CDI","O","92",1680,28176,"ct_9","tr_6"
78790,"375b","LZ","C","CDI","O","94",1771,52381,"ct_9","tr_5"
78792,"641a","HZ","C","CDI","O","95",1719,20319,"ct_9","tr_4"
